"stimulusFile","stimulus","accuracy","rt","participant","gender","age","condition","stimulus_category"
"stimuliBlock1.xlsx","Fout",1,1239,137,"m",23,1,"false"
"stimuliBlock1.xlsx","Onjuist",1,1250,137,"m",23,1,"false"
"stimuliBlock1.xlsx","Mis",1,1286,137,"m",23,1,"false"
"stimuliBlock1.xlsx","Correct",1,1812,138,"f",23,2,"true"
"stimuliBlock1.xlsx","Juist",1,1609,138,"f",23,2,"true"
"stimuliBlock1.xlsx","Incorrect",1,1475,138,"f",23,2,"false"
"stimuliBlock1.xlsx","Mis",1,1491,138,"f",23,2,"false"
"stimuliBlock1.xlsx","Goed",1,1437,138,"f",23,2,"true"
"stimuliBlock1.xlsx","Fout",1,1341,138,"f",23,2,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1636,138,"f",23,2,"false"
"stimuliBlock1.xlsx","Exact",1,1655,138,"f",23,2,"true"
"stimuliBlock1.xlsx","In orde",1,1460,138,"f",23,2,"true"
"stimuliBlock1.xlsx","Onjuist",1,1415,138,"f",23,2,"false"
"stimuliBlock1.xlsx","Incorrect",1,1439,138,"f",23,2,"false"
"stimuliBlock1.xlsx","Mis",1,1453,138,"f",23,2,"false"
"stimuliBlock1.xlsx","Onjuist",1,1407,138,"f",23,2,"false"
"stimuliBlock1.xlsx","Exact",1,1722,138,"f",23,2,"true"
"stimuliBlock1.xlsx","Goed",1,1322,138,"f",23,2,"true"
"stimuliBlock1.xlsx","Fout",1,1280,138,"f",23,2,"false"
"stimuliBlock1.xlsx","Correct",1,1433,138,"f",23,2,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1349,138,"f",23,2,"false"
"stimuliBlock1.xlsx","In orde",1,1321,138,"f",23,2,"true"
"stimuliBlock1.xlsx","Juist",1,1257,138,"f",23,2,"true"
"stimuliBlock1.xlsx","Juist",1,1474,139,"f",21,3,"true"
"stimuliBlock1.xlsx","Goed",1,1298,139,"f",21,3,"true"
"stimuliBlock1.xlsx","In orde",1,1334,139,"f",21,3,"true"
"stimuliBlock1.xlsx","Incorrect",1,1319,139,"f",21,3,"false"
"stimuliBlock1.xlsx","Mis",1,1487,139,"f",21,3,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1263,139,"f",21,3,"false"
"stimuliBlock1.xlsx","Exact",1,1288,139,"f",21,3,"true"
"stimuliBlock1.xlsx","Fout",1,1153,139,"f",21,3,"false"
"stimuliBlock1.xlsx","Onjuist",1,1225,139,"f",21,3,"false"
"stimuliBlock1.xlsx","Correct",1,1218,139,"f",21,3,"true"
"stimuliBlock1.xlsx","Correct",1,1238,139,"f",21,3,"true"
"stimuliBlock1.xlsx","Mis",1,1238,139,"f",21,3,"false"
"stimuliBlock1.xlsx","Juist",1,1180,139,"f",21,3,"true"
"stimuliBlock1.xlsx","Goed",1,1101,139,"f",21,3,"true"
"stimuliBlock1.xlsx","In orde",1,1603,139,"f",21,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1184,139,"f",21,3,"false"
"stimuliBlock1.xlsx","Fout",1,1218,139,"f",21,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,1416,139,"f",21,3,"false"
"stimuliBlock1.xlsx","Onjuist",1,1644,139,"f",21,3,"false"
"stimuliBlock1.xlsx","Exact",1,1249,139,"f",21,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,4365,140,"FALSE",19,1,"false"
"stimuliBlock1.xlsx","Fout",1,5919,140,"FALSE",19,1,"false"
"stimuliBlock1.xlsx","Incorrect",1,2224,140,"FALSE",19,1,"false"
"stimuliBlock1.xlsx","Exact",1,1594,140,"FALSE",19,1,"true"
"stimuliBlock1.xlsx","Juist",1,1306,140,"FALSE",19,1,"true"
"stimuliBlock1.xlsx","Mis",1,1678,140,"FALSE",19,1,"false"
"stimuliBlock1.xlsx","Onjuist",1,1423,140,"FALSE",19,1,"false"
"stimuliBlock1.xlsx","Correct",1,1258,140,"FALSE",19,1,"true"
"stimuliBlock1.xlsx","In orde",1,1294,140,"FALSE",19,1,"true"
"stimuliBlock1.xlsx","Goed",1,1323,140,"FALSE",19,1,"true"
"stimuliBlock1.xlsx","Exact",1,1476,140,"FALSE",19,1,"true"
"stimuliBlock1.xlsx","Goed",1,1207,140,"FALSE",19,1,"true"
"stimuliBlock1.xlsx","Mis",1,1430,140,"FALSE",19,1,"false"
"stimuliBlock1.xlsx","Fout",1,1444,140,"FALSE",19,1,"false"
"stimuliBlock1.xlsx","Onjuist",1,1344,140,"FALSE",19,1,"false"
"stimuliBlock1.xlsx","Correct",1,1224,140,"FALSE",19,1,"true"
"stimuliBlock1.xlsx","In orde",1,1182,140,"FALSE",19,1,"true"
"stimuliBlock1.xlsx","Juist",1,1242,140,"FALSE",19,1,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1465,140,"FALSE",19,1,"false"
"stimuliBlock1.xlsx","Incorrect",1,1806,140,"FALSE",19,1,"false"
"stimuliBlock1.xlsx","Incorrect",1,1611,141,"f",23,4,"false"
"stimuliBlock1.xlsx","Juist",1,1471,141,"f",23,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,1767,141,"f",23,4,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1778,141,"f",23,4,"false"
"stimuliBlock1.xlsx","Correct",1,1386,141,"f",23,4,"true"
"stimuliBlock1.xlsx","Goed",1,1263,141,"f",23,4,"true"
"stimuliBlock1.xlsx","In orde",1,2264,141,"f",23,4,"true"
"stimuliBlock1.xlsx","Exact",1,1252,141,"f",23,4,"true"
"stimuliBlock1.xlsx","Fout",1,1364,141,"f",23,4,"false"
"stimuliBlock1.xlsx","Mis",1,1360,141,"f",23,4,"false"
"stimuliBlock1.xlsx","Onjuist",1,1257,141,"f",23,4,"false"
"stimuliBlock1.xlsx","Fout",1,1505,141,"f",23,4,"false"
"stimuliBlock1.xlsx","In orde",1,2003,141,"f",23,4,"true"
"stimuliBlock1.xlsx","Mis",1,1381,141,"f",23,4,"false"
"stimuliBlock1.xlsx","Correct",1,1303,141,"f",23,4,"true"
"stimuliBlock1.xlsx","Exact",1,1266,141,"f",23,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1414,141,"f",23,4,"false"
"stimuliBlock1.xlsx","Juist",1,1399,141,"f",23,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1454,141,"f",23,4,"false"
"stimuliBlock1.xlsx","Goed",1,1416,141,"f",23,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1661,142,"f",19,2,"false"
"stimuliBlock1.xlsx","Exact",1,1457,142,"f",19,2,"true"
"stimuliBlock1.xlsx","Correct",1,1266,142,"f",19,2,"true"
"stimuliBlock1.xlsx","Goed",1,1206,142,"f",19,2,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1405,142,"f",19,2,"false"
"stimuliBlock1.xlsx","In orde",1,1300,142,"f",19,2,"true"
"stimuliBlock1.xlsx","Onjuist",1,1470,142,"f",19,2,"false"
"stimuliBlock1.xlsx","Juist",1,1254,142,"f",19,2,"true"
"stimuliBlock1.xlsx","Fout",1,1269,142,"f",19,2,"false"
"stimuliBlock1.xlsx","Mis",1,1298,142,"f",19,2,"false"
"stimuliBlock1.xlsx","Correct",1,1142,142,"f",19,2,"true"
"stimuliBlock1.xlsx","Juist",1,1220,142,"f",19,2,"true"
"stimuliBlock1.xlsx","Goed",1,1192,142,"f",19,2,"true"
"stimuliBlock1.xlsx","Fout",1,1317,142,"f",19,2,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1223,142,"f",19,2,"false"
"stimuliBlock1.xlsx","Exact",1,1769,142,"f",19,2,"true"
"stimuliBlock1.xlsx","Onjuist",1,1330,142,"f",19,2,"false"
"stimuliBlock1.xlsx","In orde",1,1379,142,"f",19,2,"true"
"stimuliBlock1.xlsx","Incorrect",1,1565,142,"f",19,2,"false"
"stimuliBlock1.xlsx","Mis",1,1454,142,"f",19,2,"false"
"stimuliBlock1.xlsx","Fout",1,4969,143,"M",22,3,"false"
"stimuliBlock1.xlsx","Juist",1,1659,143,"M",22,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,2008,143,"M",22,3,"false"
"stimuliBlock1.xlsx","Exact",1,1688,143,"M",22,3,"true"
"stimuliBlock1.xlsx","In orde",1,1528,143,"M",22,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,2353,143,"M",22,3,"false"
"stimuliBlock1.xlsx","Goed",1,1378,143,"M",22,3,"true"
"stimuliBlock1.xlsx","Correct",1,1323,143,"M",22,3,"true"
"stimuliBlock1.xlsx","Mis",1,1341,143,"M",22,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,1576,143,"M",22,3,"false"
"stimuliBlock1.xlsx","Mis",1,1559,143,"M",22,3,"false"
"stimuliBlock1.xlsx","Exact",1,1244,143,"M",22,3,"true"
"stimuliBlock1.xlsx","Goed",1,1371,143,"M",22,3,"true"
"stimuliBlock1.xlsx","Fout",1,1577,143,"M",22,3,"false"
"stimuliBlock1.xlsx","Juist",1,2311,143,"M",22,3,"true"
"stimuliBlock1.xlsx","In orde",1,1441,143,"M",22,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1357,143,"M",22,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,1573,143,"M",22,3,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1378,143,"M",22,3,"false"
"stimuliBlock1.xlsx","Correct",1,1205,143,"M",22,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1607,144,"f",19,4,"false"
"stimuliBlock1.xlsx","Goed",1,1344,144,"f",19,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1549,144,"f",19,4,"false"
"stimuliBlock1.xlsx","Exact",1,1520,144,"f",19,4,"true"
"stimuliBlock1.xlsx","In orde",1,1421,144,"f",19,4,"true"
"stimuliBlock1.xlsx","Correct",1,1343,144,"f",19,4,"true"
"stimuliBlock1.xlsx","Fout",1,1285,144,"f",19,4,"false"
"stimuliBlock1.xlsx","Mis",1,1322,144,"f",19,4,"false"
"stimuliBlock1.xlsx","Juist",1,1175,144,"f",19,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,1312,144,"f",19,4,"false"
"stimuliBlock1.xlsx","Fout",1,1579,144,"f",19,4,"false"
"stimuliBlock1.xlsx","Exact",1,1252,144,"f",19,4,"true"
"stimuliBlock1.xlsx","In orde",1,1300,144,"f",19,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,1239,144,"f",19,4,"false"
"stimuliBlock1.xlsx","Goed",1,1255,144,"f",19,4,"true"
"stimuliBlock1.xlsx","Mis",1,1239,144,"f",19,4,"false"
"stimuliBlock1.xlsx","Correct",1,1282,144,"f",19,4,"true"
"stimuliBlock1.xlsx","Juist",1,1470,144,"f",19,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1314,144,"f",19,4,"false"
"stimuliBlock1.xlsx","Incorrect",1,1348,144,"f",19,4,"false"
"stimuliBlock1.xlsx","Mis",1,1764,145,"f",23,1,"false"
"stimuliBlock1.xlsx","In orde",1,1699,145,"f",23,1,"true"
"stimuliBlock1.xlsx","Onjuist",1,1454,145,"f",23,1,"false"
"stimuliBlock1.xlsx","Juist",1,1362,145,"f",23,1,"true"
"stimuliBlock1.xlsx","Correct",1,1284,145,"f",23,1,"true"
"stimuliBlock1.xlsx","Goed",1,1218,145,"f",23,1,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1284,145,"f",23,1,"false"
"stimuliBlock1.xlsx","Exact",1,1516,145,"f",23,1,"true"
"stimuliBlock1.xlsx","Fout",1,1222,145,"f",23,1,"false"
"stimuliBlock1.xlsx","Incorrect",1,1504,145,"f",23,1,"false"
"stimuliBlock1.xlsx","Juist",1,1192,145,"f",23,1,"true"
"stimuliBlock1.xlsx","Incorrect",1,1254,145,"f",23,1,"false"
"stimuliBlock1.xlsx","Onjuist",1,1438,145,"f",23,1,"false"
"stimuliBlock1.xlsx","Goed",1,1192,145,"f",23,1,"true"
"stimuliBlock1.xlsx","Mis",1,1348,145,"f",23,1,"false"
"stimuliBlock1.xlsx","Exact",1,1379,145,"f",23,1,"true"
"stimuliBlock1.xlsx","Correct",1,1207,145,"f",23,1,"true"
"stimuliBlock1.xlsx","Fout",1,1267,145,"f",23,1,"false"
"stimuliBlock1.xlsx","In orde",1,1391,145,"f",23,1,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1437,145,"f",23,1,"false"
"stimuliBlock1.xlsx","Correct",1,1827,146,"FALSE",21,2,"true"
"stimuliBlock1.xlsx","Juist",1,1338,146,"FALSE",21,2,"true"
"stimuliBlock1.xlsx","Onjuist",1,1204,146,"FALSE",21,2,"false"
"stimuliBlock1.xlsx","Fout",1,1278,146,"FALSE",21,2,"false"
"stimuliBlock1.xlsx","Exact",1,1275,146,"FALSE",21,2,"true"
"stimuliBlock1.xlsx","Incorrect",1,1205,146,"FALSE",21,2,"false"
"stimuliBlock1.xlsx","Goed",1,1305,146,"FALSE",21,2,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1356,146,"FALSE",21,2,"false"
"stimuliBlock1.xlsx","In orde",1,1406,146,"FALSE",21,2,"true"
"stimuliBlock1.xlsx","Mis",1,1292,146,"FALSE",21,2,"false"
"stimuliBlock1.xlsx","Goed",1,1193,146,"FALSE",21,2,"true"
"stimuliBlock1.xlsx","Exact",1,1393,146,"FALSE",21,2,"true"
"stimuliBlock1.xlsx","Correct",1,1238,146,"FALSE",21,2,"true"
"stimuliBlock1.xlsx","Mis",1,1128,146,"FALSE",21,2,"false"
"stimuliBlock1.xlsx","Onjuist",1,1164,146,"FALSE",21,2,"false"
"stimuliBlock1.xlsx","In orde",1,1172,146,"FALSE",21,2,"true"
"stimuliBlock1.xlsx","Incorrect",1,1173,146,"FALSE",21,2,"false"
"stimuliBlock1.xlsx","Juist",1,1143,146,"FALSE",21,2,"true"
"stimuliBlock1.xlsx","Fout",1,1110,146,"FALSE",21,2,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1363,146,"FALSE",21,2,"false"
"stimuliBlock1.xlsx","Goed",1,6505,147,"m",23,3,"true"
"stimuliBlock1.xlsx","Exact",1,10349,147,"m",23,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1688,147,"m",23,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,2079,147,"m",23,3,"false"
"stimuliBlock1.xlsx","Mis",1,3421,147,"m",23,3,"false"
"stimuliBlock1.xlsx","Fout",1,1472,147,"m",23,3,"false"
"stimuliBlock1.xlsx","Correct",1,1205,147,"m",23,3,"true"
"stimuliBlock1.xlsx","In orde",1,1222,147,"m",23,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1275,147,"m",23,3,"false"
"stimuliBlock1.xlsx","Juist",1,1347,147,"m",23,3,"true"
"stimuliBlock1.xlsx","Fout",1,1355,147,"m",23,3,"false"
"stimuliBlock1.xlsx","Correct",1,1286,147,"m",23,3,"true"
"stimuliBlock1.xlsx","Mis",1,1272,147,"m",23,3,"false"
"stimuliBlock1.xlsx","Juist",1,1131,147,"m",23,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1417,147,"m",23,3,"false"
"stimuliBlock1.xlsx","Exact",1,1245,147,"m",23,3,"true"
"stimuliBlock1.xlsx","Goed",1,1137,147,"m",23,3,"true"
"stimuliBlock1.xlsx","In orde",1,1175,147,"m",23,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1317,147,"m",23,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,1379,147,"m",23,3,"false"
"stimuliBlock1.xlsx","Juist",1,1360,148,"M",19,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1206,148,"M",19,4,"false"
"stimuliBlock1.xlsx","Onjuist",1,1382,148,"M",19,4,"false"
"stimuliBlock1.xlsx","Goed",1,1187,148,"M",19,4,"true"
"stimuliBlock1.xlsx","Mis",1,1265,148,"M",19,4,"false"
"stimuliBlock1.xlsx","Incorrect",1,1237,148,"M",19,4,"false"
"stimuliBlock1.xlsx","Exact",1,1210,148,"M",19,4,"true"
"stimuliBlock1.xlsx","Correct",1,1875,148,"M",19,4,"true"
"stimuliBlock1.xlsx","In orde",1,1300,148,"M",19,4,"true"
"stimuliBlock1.xlsx","Fout",1,1278,148,"M",19,4,"false"
"stimuliBlock1.xlsx","Fout",1,1219,148,"M",19,4,"false"
"stimuliBlock1.xlsx","Juist",1,1222,148,"M",19,4,"true"
"stimuliBlock1.xlsx","Exact",1,1169,148,"M",19,4,"true"
"stimuliBlock1.xlsx","Goed",1,1169,148,"M",19,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,1220,148,"M",19,4,"false"
"stimuliBlock1.xlsx","Incorrect",1,1137,148,"M",19,4,"false"
"stimuliBlock1.xlsx","In orde",1,1204,148,"M",19,4,"true"
"stimuliBlock1.xlsx","Correct",1,1148,148,"M",19,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1520,148,"M",19,4,"false"
"stimuliBlock1.xlsx","Mis",1,1159,148,"M",19,4,"false"
"stimuliBlock1.xlsx","Mis",1,8625,149,"f",21,4,"false"
"stimuliBlock1.xlsx","Verkeerd",1,5662,149,"f",21,4,"false"
"stimuliBlock1.xlsx","Goed",1,1861,149,"f",21,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1721,149,"f",21,4,"false"
"stimuliBlock1.xlsx","Fout",1,1426,149,"f",21,4,"false"
"stimuliBlock1.xlsx","Exact",1,1676,149,"f",21,4,"true"
"stimuliBlock1.xlsx","Juist",1,1541,149,"f",21,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,1425,149,"f",21,4,"false"
"stimuliBlock1.xlsx","Correct",1,1363,149,"f",21,4,"true"
"stimuliBlock1.xlsx","In orde",1,1316,149,"f",21,4,"true"
"stimuliBlock1.xlsx","Correct",1,1271,149,"f",21,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,1443,149,"f",21,4,"false"
"stimuliBlock1.xlsx","Juist",1,1271,149,"f",21,4,"true"
"stimuliBlock1.xlsx","Mis",1,1464,149,"f",21,4,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1442,149,"f",21,4,"false"
"stimuliBlock1.xlsx","Goed",1,1286,149,"f",21,4,"true"
"stimuliBlock1.xlsx","In orde",1,1286,149,"f",21,4,"true"
"stimuliBlock1.xlsx","Exact",1,1209,149,"f",21,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1441,149,"f",21,4,"false"
"stimuliBlock1.xlsx","Fout",1,1411,149,"f",21,4,"false"
"stimuliBlock1.xlsx","Juist",1,1626,150,"M",20,2,"true"
"stimuliBlock1.xlsx","Incorrect",1,1441,150,"M",20,2,"false"
"stimuliBlock1.xlsx","Onjuist",1,1389,150,"M",20,2,"false"
"stimuliBlock1.xlsx","Mis",1,1298,150,"M",20,2,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1473,150,"M",20,2,"false"
"stimuliBlock1.xlsx","Exact",1,1860,150,"M",20,2,"true"
"stimuliBlock1.xlsx","Correct",1,1334,150,"M",20,2,"true"
"stimuliBlock1.xlsx","Goed",1,1262,150,"M",20,2,"true"
"stimuliBlock1.xlsx","In orde",1,1439,150,"M",20,2,"true"
"stimuliBlock1.xlsx","Fout",1,1137,150,"M",20,2,"false"
"stimuliBlock1.xlsx","Mis",1,1142,150,"M",20,2,"false"
"stimuliBlock1.xlsx","Correct",1,1243,150,"M",20,2,"true"
"stimuliBlock1.xlsx","In orde",1,1460,150,"M",20,2,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1387,150,"M",20,2,"false"
"stimuliBlock1.xlsx","Incorrect",1,1657,150,"M",20,2,"false"
"stimuliBlock1.xlsx","Goed",1,1234,150,"M",20,2,"true"
"stimuliBlock1.xlsx","Juist",1,1266,150,"M",20,2,"true"
"stimuliBlock1.xlsx","Exact",1,1226,150,"M",20,2,"true"
"stimuliBlock1.xlsx","Onjuist",1,1359,150,"M",20,2,"false"
"stimuliBlock1.xlsx","Fout",1,1271,150,"M",20,2,"false"
"stimuliBlock1.xlsx","Fout",1,4977,151,"f",23,3,"false"
"stimuliBlock1.xlsx","Verkeerd",1,2334,151,"f",23,3,"false"
"stimuliBlock1.xlsx","Correct",1,2383,151,"f",23,3,"true"
"stimuliBlock1.xlsx","Goed",1,1500,151,"f",23,3,"true"
"stimuliBlock1.xlsx","Incorrect",1,1565,151,"f",23,3,"false"
"stimuliBlock1.xlsx","Mis",1,1535,151,"f",23,3,"false"
"stimuliBlock1.xlsx","Juist",1,1565,151,"f",23,3,"true"
"stimuliBlock1.xlsx","Exact",1,2900,151,"f",23,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1445,151,"f",23,3,"false"
"stimuliBlock1.xlsx","In orde",1,1500,151,"f",23,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1750,151,"f",23,3,"false"
"stimuliBlock1.xlsx","Fout",1,1972,151,"f",23,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,2532,151,"f",23,3,"false"
"stimuliBlock1.xlsx","In orde",1,2238,151,"f",23,3,"true"
"stimuliBlock1.xlsx","Goed",1,1450,151,"f",23,3,"true"
"stimuliBlock1.xlsx","Correct",1,1516,151,"f",23,3,"true"
"stimuliBlock1.xlsx","Mis",1,3733,151,"f",23,3,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1332,151,"f",23,3,"false"
"stimuliBlock1.xlsx","Exact",1,1465,151,"f",23,3,"true"
"stimuliBlock1.xlsx","Juist",1,1472,151,"f",23,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,2387,152,"M",25,4,"false"
"stimuliBlock1.xlsx","Goed",1,1824,152,"M",25,4,"true"
"stimuliBlock1.xlsx","Correct",1,1923,152,"M",25,4,"true"
"stimuliBlock1.xlsx","Exact",1,1657,152,"M",25,4,"true"
"stimuliBlock1.xlsx","Juist",1,1530,152,"M",25,4,"true"
"stimuliBlock1.xlsx","Fout",1,1487,152,"M",25,4,"false"
"stimuliBlock1.xlsx","Onjuist",1,1642,152,"M",25,4,"false"
"stimuliBlock1.xlsx","In orde",1,1597,152,"M",25,4,"true"
"stimuliBlock1.xlsx","Mis",1,1503,152,"M",25,4,"false"
"stimuliBlock1.xlsx","Incorrect",1,1953,152,"M",25,4,"false"
"stimuliBlock1.xlsx","Juist",1,1395,152,"M",25,4,"true"
"stimuliBlock1.xlsx","Correct",1,2268,152,"M",25,4,"true"
"stimuliBlock1.xlsx","Goed",1,1580,152,"M",25,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,2078,152,"M",25,4,"false"
"stimuliBlock1.xlsx","Mis",1,1426,152,"M",25,4,"false"
"stimuliBlock1.xlsx","Exact",1,1532,152,"M",25,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1425,152,"M",25,4,"false"
"stimuliBlock1.xlsx","Fout",1,1472,152,"M",25,4,"false"
"stimuliBlock1.xlsx","In orde",1,1456,152,"M",25,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1706,152,"M",25,4,"false"
"stimuliBlock1.xlsx","Exact",1,1789,153,"f",18,1,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1476,153,"f",18,1,"false"
"stimuliBlock1.xlsx","In orde",1,1984,153,"f",18,1,"true"
"stimuliBlock1.xlsx","Correct",1,1421,153,"f",18,1,"true"
"stimuliBlock1.xlsx","Onjuist",1,1344,153,"f",18,1,"false"
"stimuliBlock1.xlsx","Incorrect",1,1511,153,"f",18,1,"false"
"stimuliBlock1.xlsx","Fout",1,1510,153,"f",18,1,"false"
"stimuliBlock1.xlsx","Goed",1,1245,153,"f",18,1,"true"
"stimuliBlock1.xlsx","Juist",1,1301,153,"f",18,1,"true"
"stimuliBlock1.xlsx","Mis",1,1308,153,"f",18,1,"false"
"stimuliBlock1.xlsx","In orde",1,1291,153,"f",18,1,"true"
"stimuliBlock1.xlsx","Incorrect",1,1417,153,"f",18,1,"false"
"stimuliBlock1.xlsx","Correct",1,1271,153,"f",18,1,"true"
"stimuliBlock1.xlsx","Exact",1,1308,153,"f",18,1,"true"
"stimuliBlock1.xlsx","Onjuist",1,1276,153,"f",18,1,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1192,153,"f",18,1,"false"
"stimuliBlock1.xlsx","Fout",1,1270,153,"f",18,1,"false"
"stimuliBlock1.xlsx","Juist",1,1255,153,"f",18,1,"true"
"stimuliBlock1.xlsx","Mis",1,1262,153,"f",18,1,"false"
"stimuliBlock1.xlsx","Goed",1,1241,153,"f",18,1,"true"
"stimuliBlock1.xlsx","Incorrect",1,2027,154,"f",19,3,"false"
"stimuliBlock1.xlsx","Juist",1,1333,154,"f",19,3,"true"
"stimuliBlock1.xlsx","Fout",1,1261,154,"f",19,3,"false"
"stimuliBlock1.xlsx","Onjuist",1,1282,154,"f",19,3,"false"
"stimuliBlock1.xlsx","Exact",1,1304,154,"f",19,3,"true"
"stimuliBlock1.xlsx","Goed",1,1284,154,"f",19,3,"true"
"stimuliBlock1.xlsx","Correct",1,1366,154,"f",19,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1319,154,"f",19,3,"false"
"stimuliBlock1.xlsx","In orde",1,1233,154,"f",19,3,"true"
"stimuliBlock1.xlsx","Mis",1,1336,154,"f",19,3,"false"
"stimuliBlock1.xlsx","Mis",1,1247,154,"f",19,3,"false"
"stimuliBlock1.xlsx","In orde",1,1833,154,"f",19,3,"true"
"stimuliBlock1.xlsx","Goed",1,1385,154,"f",19,3,"true"
"stimuliBlock1.xlsx","Juist",1,1515,154,"f",19,3,"true"
"stimuliBlock1.xlsx","Correct",1,1404,154,"f",19,3,"true"
"stimuliBlock1.xlsx","Fout",1,1411,154,"f",19,3,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1372,154,"f",19,3,"false"
"stimuliBlock1.xlsx","Exact",1,1646,154,"f",19,3,"true"
"stimuliBlock1.xlsx","Incorrect",1,1413,154,"f",19,3,"false"
"stimuliBlock1.xlsx","Onjuist",1,1304,154,"f",19,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,5452,155,"FALSE",20,3,"false"
"stimuliBlock1.xlsx","In orde",1,1581,155,"FALSE",20,3,"true"
"stimuliBlock1.xlsx","Mis",1,1438,155,"FALSE",20,3,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1346,155,"FALSE",20,3,"false"
"stimuliBlock1.xlsx","Correct",1,1374,155,"FALSE",20,3,"true"
"stimuliBlock1.xlsx","Fout",1,1269,155,"FALSE",20,3,"false"
"stimuliBlock1.xlsx","Juist",1,1269,155,"FALSE",20,3,"true"
"stimuliBlock1.xlsx","Exact",1,1348,155,"FALSE",20,3,"true"
"stimuliBlock1.xlsx","Goed",1,1238,155,"FALSE",20,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1314,155,"FALSE",20,3,"false"
"stimuliBlock1.xlsx","Onjuist",1,1176,155,"FALSE",20,3,"false"
"stimuliBlock1.xlsx","Juist",1,1267,155,"FALSE",20,3,"true"
"stimuliBlock1.xlsx","In orde",1,3266,155,"FALSE",20,3,"true"
"stimuliBlock1.xlsx","Fout",1,1468,155,"FALSE",20,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,2092,155,"FALSE",20,3,"false"
"stimuliBlock1.xlsx","Goed",1,1581,155,"FALSE",20,3,"true"
"stimuliBlock1.xlsx","Mis",1,1317,155,"FALSE",20,3,"false"
"stimuliBlock1.xlsx","Correct",1,1457,155,"FALSE",20,3,"true"
"stimuliBlock1.xlsx","Exact",1,1441,155,"FALSE",20,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1301,155,"FALSE",20,3,"false"
"stimuliBlock1.xlsx","Mis",1,1888,156,"f",19,4,"false"
"stimuliBlock1.xlsx","Exact",1,1632,156,"f",19,4,"true"
